query_id,query,query_kind,family_hint,category_hint,popularity_priority,search_rank,source_title,source_snippet,url,normalized_url,domain,source_role,discovery_stage,final_url,status_code,fetch_ok,fetch_message,page_title,page_description,product_record_count,discovered_product_link_count,search_result_fallback_count,category_scrape_count
mq-00294,modular backpack official product,general,modular,modular backpack,2,3,Modular Backpack | Modular Travel Backpack | Boundary Supply,"Get a trusted modular backpack from Boundary Supply, built for customizable organization, travel flexibility, and modern everyday carry. Shop backpacks today! Daily routines rarely stay the same, which is exactly where Boundary Supply modular backpacks stand apart from traditional designs.",https://www.boundarysupply.com/collections/modular-pack-systems,https://boundarysupply.com/collections/modular-pack-systems,boundarysupply.com,known_official,search_result,https://www.boundarysupply.com/collections/modular-pack-systems,200.0,True,allowed,Modular Backpack | Modular Travel Backpack | Boundary Supply,"Get a trusted modular backpack from Boundary Supply, built for customizable organization, travel flexibility, and modern everyday carry. Shop backpacks today!",1,12,0,5
mq-00266,site:microsoft.com foldable computer mouse product,known_official_site,foldable,computer mouse,2,6,Microsoft Surface Mobile Mouse - Microsoft Store,"Get the Surface Mobile Mouse at Microsoft Store. Lightweight and portable with smooth scrolling, the mouse has a sculpted comfortable design. Enjoy free shipping and returns.",https://www.microsoft.com/en-us/p/surface/8XGT2SCLG6KG,https://microsoft.com/en-us/p/surface/8XGT2SCLG6KG,microsoft.com,known_official,search_result,https://www.microsoft.com/en-us/p/surface/8XGT2SCLG6KG,200.0,True,allowed,Microsoft Surface Mobile Mouse - Microsoft Store,"Get the Surface Mobile Mouse at Microsoft Store. Lightweight and portable with smooth scrolling, the mouse has a sculpted comfortable design. Enjoy free shipping and returns.",1,2,1,6
mq-00081,foldable bluetooth keyboard buy product,general,foldable,bluetooth keyboard,1,5,Delton F75 Portable Foldable Bluetooth Keyboard with ...,Shop Delton F75 Portable Foldable Bluetooth Keyboard with Sensitive Touchpad (DKBF75) Black products at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up.,https://www.bestbuy.com/product/delton-f75-portable-foldable-bluetooth-keyboard-with-sensitive-touchpad-dkbf75-black/J38PCKSSP3,https://bestbuy.com/product/delton-f75-portable-foldable-bluetooth-keyboard-with-sensitive-touchpad-dkbf75-black/J38PCKSSP3,bestbuy.com,marketplace,search_result,https://www.bestbuy.com/product/delton-f75-portable-foldable-bluetooth-keyboard-with-sensitive-touchpad-dkbf75-black/J38PCKSSP3,,False,"robots_unavailable_allowed:HTTPSConnectionPool(host='www.bestbuy.com', port=443): Max retries exceeded with url: /robots.txt (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='www.bestbuy.com', port=443): Read timed out. (read timeout=4.0)"")); HTTPSConnectionPool(host='www.bestbuy.com', port=443): Max retries exceeded with url: /product/delton-f75-portable-foldable-bluetooth-keyboard-with-sensitive-touchpad-dkbf75-black/J38PCKSSP3 (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='www.bestbuy.com', port=443): Read timed out. (read timeout=7.0)""))",,,1,0,1,6
mq-00134,site:soundcore.com foldable headphones product,known_official_site,foldable,headphones,1,2,Space One Pro | Foldable Over-Ear Headphones,Experience tranquility on the go with soundcore Space One Pro ANC headphones. Enjoy hybrid noise cancellation and Hi-Res sound. Buy now for superior commute audio.,https://www.soundcore.com/eu/products/a3062-noise-cancelling-headphones,https://soundcore.com/eu/products/a3062-noise-cancelling-headphones,soundcore.com,known_official,search_result,https://www.soundcore.com/eu/products/a3062-noise-cancelling-headphones,200.0,True,allowed,soundcore Space One Pro | Most Portable ANC Headphones for Commuters,Experience tranquility on the go with soundcore Space One Pro ANC headphones. Enjoy hybrid noise cancellation and Hi-Res sound. Buy now for superior commute audio.,1,6,0,6
mq-00116,site:ternbicycles.com folding bicycle product,known_official_site,foldable,folding bicycle,1,2,Folding Bikes – Tern Store USA,"Online store for Tern bikes, and accessories for Tern Bicycles USA. Shop for e-bikes, family bikes, cargo bikes, folding bikes, spare parts, and a full line of accessories.",https://store.ternbicycles.com/collections/folding-bikes,https://store.ternbicycles.com/collections/folding-bikes,store.ternbicycles.com,known_official,search_result,https://store.ternbicycles.com/collections/folding-bikes,200.0,True,allowed,Folding Bikes,"Online store for Tern bikes, and accessories for Tern Bicycles USA. Shop for e-bikes, family bikes, cargo bikes, folding bikes, spare parts, and a full line of accessories.",1,16,0,6
mq-00123,site:gocycle.com folding electric bike product,known_official_site,foldable,folding e-bike,1,2,Gocycle G4i White - Gocycle,"Sep 2, 2024 · Intuitive folding mechanism makes it possible to fold and stow the Gocycle G4i into a compact package in just 10 seconds. Once folded it can be rolled along on its wheels making it incredibly versatile and easy to live with.",https://gocycle.com/webstore/gocycles/gocycle-g4i/gocycle-g4i-white/,https://gocycle.com/webstore/gocycles/gocycle-g4i/gocycle-g4i-white,gocycle.com,known_official,search_result,https://gocycle.com/webstore/gocycles/gocycle-g4i/gocycle-g4i-white/,200.0,True,allowed,Gocycle G4i White - Gocycle,"Bespoke F1 inspired rider cockpit, predictive electronic gear shifting and patented automotive-inspired Daytime Running Light (DRL)",1,0,1,6
mq-00258,foldable bicycle helmet manufacturer product,general,foldable,bicycle helmet,2,3,High Quality Foldable Bike Helmet Customize and Manufacturers ...,Find a high-quality foldable bike helmet from a trusted supplier and manufacturer. Visit our factory for the best deals on top-notch head protection.,https://www.vitalhelmets.com/foldable-bike-helmet/,https://vitalhelmets.com/foldable-bike-helmet,vitalhelmets.com,general_web,search_result,https://www.vitalhelmets.com/foldable-bike-helmet/,200.0,True,allowed,"Protect Your Head with a Foldable Bike Helmet , Shop Now",Find a high-quality foldable bike helmet from a trusted supplier and manufacturer. Visit our factory for the best deals on top-notch head protection.,1,1,0,6
mq-00107,site:oneplus.com foldable smartphone product,known_official_site,foldable,foldable smartphone,1,2,OnePlus Official Site,Explore all OnePlus products and benefits here. Learn more.Two minimalist smartphone icons with simple black and red shapes.,https://www.oneplus.com/us,https://oneplus.com/us,oneplus.com,known_official,search_result,https://www.oneplus.com/us,200.0,True,allowed,OnePlus Official Site,"Shop for OnePlus Mobiles, IOT, and Accessories including OnePlus 15, OnePlus 13, 13R, Nord N30 5G, Pad 3, Watch 3, Buds Pro 3, and Buds 4 at the OnePlus official store. Get Discount bundle here!",1,0,1,6
mq-00281,site:lenovo.com foldable OLED laptop product,known_official_site,foldable,foldable laptop,2,3,ThinkPad X1 Fold | Lenovo IE,Introducing the Lenovo ThinkPad X1 Fold: the world's first foldable PC: fold it like a book or lay it flat for a fully gorgeous 13.3'' OLED display.,https://www.lenovo.com/ie/en/thinkpad-x1-fold/,https://lenovo.com/ie/en/thinkpad-x1-fold,lenovo.com,known_official,search_result,https://www.lenovo.com/ie/en/thinkpad-x1-fold/,403.0,False,robots_unavailable_allowed:403; http_status:403,,,1,0,1,6
mq-00272,site:samsung.com foldable display product,known_official_site,foldable,foldable display,2,2,Galaxy Z Fold4 Folding Smartphone | Samsung US,"Meet Galaxy Z Fold4, the tough foldable smartphone that brings PC-like power to your pocket. Unfold your world with an immersive display and Nightography.",https://www.samsung.com/us/app/smartphones/galaxy-z-fold4/,https://samsung.com/us/app/smartphones/galaxy-z-fold4,samsung.com,known_official,search_result,https://www.samsung.com/us/app/smartphones/galaxy-z-fold4/,200.0,True,allowed,Galaxy Z Fold4 Folding Smartphone | Samsung US,"Meet Galaxy Z Fold4, the tough foldable smartphone that brings PC-like power to your pocket. Unfold your world with an immersive display and Nightography.",1,0,0,6
mq-00287,foldable monitor buy product,general,foldable,portable monitor,2,1,Portable Monitor Today - Earth's Biggest Selection,amazon.com has been visited by 1M+ users in the past month Browse & discover thousands of brands. Read customer reviews & find best sellers. Find deals and compare prices on portable monitor today at Amazon.com,https://www.bing.com/aclick?ld=e8kIoXNEpKslUz8Ye7arFcZjVUCUzm3F-i3wqrQkZ4luSVSGM5s1yAkwnaPz78my9JCrJa6iYtcUyVVVim-6XZmQTcyA8jqxMlMfxNgGKpNs64C_opYzuHw-YNPZFhWZOQSEJz53dkQwvIMFOylw-PvxjaNrE3XW5M_5-lEq3tYDyz2qXCbN-XURXNvaEF-rBRIR3eUEZikEcYOgrgKcLyvAcMB-8&u=aHR0cHMlM2ElMmYlMmZ3d3cuYW1hem9uLmNvbSUyZnMlMmYlM2ZpZSUzZFVURjglMjZrZXl3b3JkcyUzZHBvcnRhYmxlJTJibW9uaXRvciUyYnRvZGF5JTI2aW5kZXglM2RhcHMlMjZ0YWclM2RtaDBiLTIwJTI2cmVmJTNkcGRfc2xfMmx5dG9oZjNoZ19wJTI2YWRncnBpZCUzZDEzMzU5MDkyMDMwMDA4ODUlMjZodmFkaWQlM2Q4MzQ5NDYxMjM4ODE5MyUyNmh2bmV0dyUzZG8lMjZodnFtdCUzZHAlMjZodmJtdCUzZGJwJTI2aHZkZXYlM2RjJTI2aHZsb2NpbnQlM2QlMjZodmxvY3BoeSUzZDIyODQ3OCUyNmh2dGFyZ2lkJTNka3dkLTgzNDk1NTUyODgyMTI2JTNhbG9jLTQwJTI2aHlkYWRjciUzZDcyOF8xMDE0OTUwOTUxJTI2bWNpZCUzZDFiNWJkMzkzNWQ0MTNjYzk4MGUxOWE2ZmJjMjlhYjAwJTI2bXNjbGtpZCUzZDUzODA0NDc0MTRiZTExZTVjODVjMmU2N2FjYjE1OGIy&rlid=5380447414be11e5c85c2e67acb158b2,https://bing.com/aclick,bing.com,general_web,search_result,https://www.bing.com/aclick?ld=e8kIoXNEpKslUz8Ye7arFcZjVUCUzm3F-i3wqrQkZ4luSVSGM5s1yAkwnaPz78my9JCrJa6iYtcUyVVVim-6XZmQTcyA8jqxMlMfxNgGKpNs64C_opYzuHw-YNPZFhWZOQSEJz53dkQwvIMFOylw-PvxjaNrE3XW5M_5-lEq3tYDyz2qXCbN-XURXNvaEF-rBRIR3eUEZikEcYOgrgKcLyvAcMB-8&u=aHR0cHMlM2ElMmYlMmZ3d3cuYW1hem9uLmNvbSUyZnMlMmYlM2ZpZSUzZFVURjglMjZrZXl3b3JkcyUzZHBvcnRhYmxlJTJibW9uaXRvciUyYnRvZGF5JTI2aW5kZXglM2RhcHMlMjZ0YWclM2RtaDBiLTIwJTI2cmVmJTNkcGRfc2xfMmx5dG9oZjNoZ19wJTI2YWRncnBpZCUzZDEzMzU5MDkyMDMwMDA4ODUlMjZodmFkaWQlM2Q4MzQ5NDYxMjM4ODE5MyUyNmh2bmV0dyUzZG8lMjZodnFtdCUzZHAlMjZodmJtdCUzZGJwJTI2aHZkZXYlM2RjJTI2aHZsb2NpbnQlM2QlMjZodmxvY3BoeSUzZDIyODQ3OCUyNmh2dGFyZ2lkJTNka3dkLTgzNDk1NTUyODgyMTI2JTNhbG9jLTQwJTI2aHlkYWRjciUzZDcyOF8xMDE0OTUwOTUxJTI2bWNpZCUzZDFiNWJkMzkzNWQ0MTNjYzk4MGUxOWE2ZmJjMjlhYjAwJTI2bXNjbGtpZCUzZDUzODA0NDc0MTRiZTExZTVjODVjMmU2N2FjYjE1OGIy&rlid=5380447414be11e5c85c2e67acb158b2,,False,blocked_by_robots_txt,,,0,0,0,6
mq-00099,site:autelrobotics.com folding drone product,known_official_site,foldable,drone,1,4,Product Center - Autel Robotics,"Auto Takeoff, Landing, And Charging |Autonomous, Semi-Autonomous, Or Remote Piloting|-31℉ to 122℉ Operating Temperature Cloud Management|Intelligent Power Swap System|Custom Solutions|Data Security",https://www.autelrobotics.com/products/,https://autelrobotics.com/products,autelrobotics.com,known_official,search_result,https://www.autelrobotics.com/products/,403.0,False,robots_unavailable_allowed:403; http_status:403,,,1,0,1,6
mq-00146,foldable stroller product model,general,foldable,stroller,1,1,Baby Care Products - Save On Baby Products,"Choose From a Wide Range Of Baby Care Products, Available At Amazon. Order Today! Get Deals and Low Prices On Top Products At Amazon",https://www.bing.com/aclick?ld=e8au1XSn60HA5ZsincSkeZMzVUCUwV046sGMEty5jqcmNFqYInO9tXM_1JpM7oP8S56SxrTjjG2m2wQ0oy4Y2di7P40SFQnMHRoo-AwrhTn-YuNWdXPDGkLZFI47Hqk87brG18tc_YdFlzYXaLW8wJuoGRFWpZPkAk1vJ8I2JuvlXjxUfSYJx89OU-Hm2JTgFkcZ0IY0q0sXebeLinLJBLmeqOUqU&u=aHR0cHMlM2ElMmYlMmZ3d3cuYW1hem9uLmNvbSUyZnMlMmYlM2ZpZSUzZFVURjglMjZrZXl3b3JkcyUzZHN0cm9sbGVyJTJiY29sbGFwc2libGUlMmJsaWdodHdlaWdodCUyNmluZGV4JTNkYXBzJTI2dGFnJTNkbWgwYi0yMCUyNnJlZiUzZHBkX3NsXzRmaDR2djhxcGJfcCUyNmFkZ3JwaWQlM2QxMzMzNzEwMTc4MDYzMjM1JTI2aHZhZGlkJTNkODMzNTcxNzI1MDAxNjglMjZodm5ldHclM2RvJTI2aHZxbXQlM2RwJTI2aHZibXQlM2RicCUyNmh2ZGV2JTNkYyUyNmh2bG9jaW50JTNkJTI2aHZsb2NwaHklM2QyMjg0NzglMjZodnRhcmdpZCUzZGt3ZC04MzM1ODExMjcxNDEzMCUzYWxvYy00MCUyNmh5ZGFkY3IlM2QxODQxNV8xMzcyNDgyOCUyNm1jaWQlM2QzN2ViMjgyOWI3ZjczYzRmYjE5MWU3NzRkOTE5MGRmYyUyNm1zY2xraWQlM2RlOTgzMjY3NDE3N2IxYzhkNjQyZTRjNjdhMjYxNzBiZQ&rlid=e9832674177b1c8d642e4c67a26170be,https://bing.com/aclick,bing.com,general_web,search_result,https://www.bing.com/aclick?ld=e8au1XSn60HA5ZsincSkeZMzVUCUwV046sGMEty5jqcmNFqYInO9tXM_1JpM7oP8S56SxrTjjG2m2wQ0oy4Y2di7P40SFQnMHRoo-AwrhTn-YuNWdXPDGkLZFI47Hqk87brG18tc_YdFlzYXaLW8wJuoGRFWpZPkAk1vJ8I2JuvlXjxUfSYJx89OU-Hm2JTgFkcZ0IY0q0sXebeLinLJBLmeqOUqU&u=aHR0cHMlM2ElMmYlMmZ3d3cuYW1hem9uLmNvbSUyZnMlMmYlM2ZpZSUzZFVURjglMjZrZXl3b3JkcyUzZHN0cm9sbGVyJTJiY29sbGFwc2libGUlMmJsaWdodHdlaWdodCUyNmluZGV4JTNkYXBzJTI2dGFnJTNkbWgwYi0yMCUyNnJlZiUzZHBkX3NsXzRmaDR2djhxcGJfcCUyNmFkZ3JwaWQlM2QxMzMzNzEwMTc4MDYzMjM1JTI2aHZhZGlkJTNkODMzNTcxNzI1MDAxNjglMjZodm5ldHclM2RvJTI2aHZxbXQlM2RwJTI2aHZibXQlM2RicCUyNmh2ZGV2JTNkYyUyNmh2bG9jaW50JTNkJTI2aHZsb2NwaHklM2QyMjg0NzglMjZodnRhcmdpZCUzZGt3ZC04MzM1ODExMjcxNDEzMCUzYWxvYy00MCUyNmh5ZGFkY3IlM2QxODQxNV8xMzcyNDgyOCUyNm1jaWQlM2QzN2ViMjgyOWI3ZjczYzRmYjE5MWU3NzRkOTE5MGRmYyUyNm1zY2xraWQlM2RlOTgzMjY3NDE3N2IxYzhkNjQyZTRjNjdhMjYxNzBiZQ&rlid=e9832674177b1c8d642e4c67a26170be,,False,blocked_by_robots_txt,,,0,0,0,6
mq-00158,folding wagon buy product,general,foldable,wagon,1,8,3-in-1 500lbs Convertible Folding Wagon Utility Carts - Best Buy,"Shop Mondawe 3 in 1 500lbs Convertible Folding Wagon Utility Carts Bench Seat w/ 180L Capacity, All Terrain Wheels Green products at Best Buy. Find low everyday prices and buy online for delivery or in-store pick-up. Price Match Guarantee.",https://www.bestbuy.com/product/mondawe-3-in-1-500lbs-convertible-folding-wagon-utility-carts-bench-seat-w-180l-capacity-all-terrain-wheels-green/JXVJG6P424,https://bestbuy.com/product/mondawe-3-in-1-500lbs-convertible-folding-wagon-utility-carts-bench-seat-w-180l-capacity-all-terrain-wheels-green/JXVJG6P424,bestbuy.com,marketplace,search_result,https://www.bestbuy.com/product/mondawe-3-in-1-500lbs-convertible-folding-wagon-utility-carts-bench-seat-w-180l-capacity-all-terrain-wheels-green/JXVJG6P424,,False,"robots_unavailable_allowed:HTTPSConnectionPool(host='www.bestbuy.com', port=443): Max retries exceeded with url: /robots.txt (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='www.bestbuy.com', port=443): Read timed out. (read timeout=4.0)"")); HTTPSConnectionPool(host='www.bestbuy.com', port=443): Max retries exceeded with url: /product/mondawe-3-in-1-500lbs-convertible-folding-wagon-utility-carts-bench-seat-w-180l-capacity-all-terrain-wheels-green/JXVJG6P424 (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='www.bestbuy.com', port=443): Read timed out. (read timeout=7.0)""))",,,1,0,1,6
