product_model_id,family_hint,category_hint,popularity_priority,brand,normalized_brand,product_name,normalized_name,confidence,mean_confidence,evidence_count,source_domain_count,product_domain_count,source_roles,official_source_count,marketplace_source_count,json_ld_record_count,best_url,best_image_url,price,currency,availability,market_status,category_evidence,transformation_evidence,name_token_count,verified_for_volume,included_in_volume
model-8299fd812295,modular,modular mechanical keyboard,1,keychron,keychron,"Keychron | Custom Mechanical Keyboards for Mac, Windows and...",custom mechanical keyboards mac windows,0.58,0.58,1,1,1,known_official,1,0,0,https://www.keychron.com/,,,,,active_or_listed,1.0,0.25,5,True,True
model-84e15198908a,foldable,portable monitor,2,,bhphotovideo,"ASUS ZenScreen Fold OLED MQ17QH 17.3"" QHD HDR Portable Monitor",asus zenscreen fold oled mq17qh 17 3 qhd hdr,0.58,0.58,1,1,1,general_web,0,0,0,https://www.bhphotovideo.com/c/product/1855137-REG/asus_mq17qh_17_3_qhd_zenscreen_foldable.html,,,,,active_or_listed,1.0,0.5,9,True,True
model-891b21058ace,foldable,foldable smartphone,1,motorola,motorola,"motorola | Smartphones, Accessories & Smart Home Devices ...",smartphones accessories smart home devices,0.58,0.58,1,1,1,known_official,1,0,0,https://www.motorola.com/us/en/homepage,,,,,active_or_listed,1.0,0.25,5,True,True
model-8ce814910663,rollable,piano keyboard,2,,museumstore,Flexible Roll-Up Rainbow Piano - SFMOMA Museum Store,flexible up rainbow piano sfmoma museum,0.58,0.58,1,1,1,general_web,0,0,0,https://museumstore.sfmoma.org/products/flexible-roll-up-rainbow-piano?srsltid=AfmBOopNaveMQx0z14T697coOhPXjPJYArkRWHPSaQ4wIblBP9rakZkK,,,,,active_or_listed,1.0,0.75,6,True,True
model-8e7b702f6a21,modular,modular mechanical keyboard,1,gloriousgaming,gloriousgaming,"Custom Mechanical Keyboards, Gaming Mice, and PC Gear",custom mechanical keyboards gaming mice pc gear,0.58,0.58,1,1,1,known_official,1,0,0,https://www.gloriousgaming.com/,,,,,active_or_listed,1.0,0.25,7,True,True
model-8f135813f1aa,rollable,solar charger,1,renogy,renogy,Solar Battery Charger 101,battery 101,0.58,0.58,1,1,1,known_official,1,0,0,https://www.renogy.com/blogs/learn-center/solar-battery-charger-guide,http://www.renogy.com/cdn/shop/articles/All-Encompassing_Guide_to_Solar_Battery_Chargers-tuya.jpg?crop=center&height=1200&v=1754387352&width=1200,,,,active_unavailable_or_out_of_stock,1.0,0.25,2,True,True
model-913f3874ce63,collapsible,bucket,1,,unknown,"Amazon.com: Eurow Indoor and Outdoor Collapsible Bucket with Handle, 10 Liters, 2.6 Gallons, Gray and White : Health & Household",amazon com eurow indoor outdoor bucket handle 10 liters 2 6 gallons gray white,0.58,0.58,1,1,1,marketplace,0,1,0,https://www.amazon.com/Eurow-Gallon-Indoor-Outdoor-Collapsible/dp/B08KHSDF2R,,,,,active_or_listed,1.0,0.333,14,True,True
model-95d0bbda3f72,collapsible,measuring cups,2,,parmedu,4 pcs Collapsible Silicone Measuring Cups - Parmedu,4 pcs silicone measuring cups,0.58,0.58,1,1,1,general_web,0,0,0,https://parmedu.com/products/4-pcs-collapsible-silicone-measuring-cups,,,,,active_or_listed,1.0,0.5,5,True,True
model-997de38d8455,rollable,piano keyboard,2,,menusandmusic,Roll Up Rainbow Piano - Menus and Music,up rainbow piano menus music,0.58,0.58,1,1,1,general_web,0,0,0,https://menusandmusic.com/products/roll-up-piano,,,,,active_or_listed,1.0,0.5,5,True,True
model-9caeb2336f32,rollable,roll-top backpack,1,,duluthpack,The Roll-Top Scout PackBest 31 Rolltop Backpacks in 2026 | Expert Buyer’s Guide15 BEST Roll Top Backpacks of 2026 - TravelFreak,top scout packbest 31 rolltop backpacks in 2026 expert buyer s guide15 top backpacks,0.58,0.58,1,1,1,general_web,0,0,0,https://www.duluthpack.com/products/roll-top-scout,,,,,active_or_listed,1.0,0.5,14,True,True
model-a090141e30bd,collapsible,bucket,1,,unknown,Unger 3 Gal. Collapsible Bucket 978940 - The Home Depot,unger 3 gal bucket 978940 home depot,0.58,0.58,1,1,1,marketplace,0,1,0,https://www.homedepot.com/p/Unger-3-Gal-Collapsible-Bucket-978940/327786513,,,,,active_or_listed,1.0,0.333,7,True,True
model-a172f35f998c,foldable,wagon,1,,unknown,3-in-1 500lbs Convertible Folding Wagon Utility Carts - Best Buy,3 in 1 500lbs convertible utility carts,0.58,0.58,1,1,1,marketplace,0,1,0,https://www.bestbuy.com/product/mondawe-3-in-1-500lbs-convertible-folding-wagon-utility-carts-bench-seat-w-180l-capacity-all-terrain-wheels-green/JXVJG6P424,,,,,active_or_listed,1.0,0.333,7,True,True
model-b22bfc491810,modular,modular shelving,1,ikea,ikea,Storage Shelves - Shelving Units - IKEA,shelves units,0.58,0.58,1,1,1,known_official,1,0,0,https://www.ikea.com/us/en/cat/shelf-units-11465/,,,,,active_or_listed,1.0,0.25,2,True,True
model-be1984e52678,origami,origami canoe,2,,sportsmans,Oru Lake Origami Foldable Kayak | Sportsman's Warehouse,oru lake sportsman s warehouse,0.58,0.58,1,1,1,general_web,0,0,0,https://www.sportsmans.com/boats-kayaks-canoes-boating-supplies/watercraft/kayaks/oru-lake-origami-foldable-kayak/p/1939087?srsltid=AfmBOoqDTN44XaSJy7FBfhR4X4Ix6Jy2Lvkyjts93_EYfm3dRxOW07yF,,,,,active_or_listed,1.0,0.5,5,True,True
model-e0b7651f1ccb,rollable,dish drying rack,1,,dioro,"Roll Up Dish Drying Rack - Chemical-Free, Space-Saving | DI ORO",up dish drying rack chemical free space saving di oro,0.58,0.58,1,1,1,general_web,0,0,0,https://www.dioro.com/products/di-oro-roll-up-silicone-over-the-sink-dish-drying-rack-17-inch-x-13-inch,,,,,active_or_listed,1.0,0.5,10,True,True
model-ee190ee81e08,foldable,wheelchair,2,,unknown,Amazon.com: [2026 Model] Power Wheelchair Lightweight Foldable ...,amazon com 2026 model power lightweight,0.58,0.58,1,1,1,marketplace,0,1,0,https://www.amazon.com/Wheelchair-Lightweight-Foldable-Lightest-Electric/dp/B0BKSYVN9H,,,,,active_or_listed,1.0,0.667,6,True,True
model-f69ac0b0a284,rollable,dish drying rack,1,,aquacubic1,[Hot Item] Over The Sink Roll up Dish Drying Rack Stainless Steel Folding Kitchen Roll up Dish Drainer Drying Rack for Kitchen Sink,hot item over sink up dish drying rack stainless steel kitchen up dish drainer,0.58,0.58,1,1,1,general_web,0,0,0,https://aquacubic1.en.made-in-china.com/product/XmGUhBsOrIYd/China-Over-The-Sink-Roll-up-Dish-Drying-Rack-Stainless-Steel-Folding-Kitchen-Roll-up-Dish-Drainer-Drying-Rack-for-Kitchen-Sink.html,https://image.made-in-china.com/2f0j00FPYcvaiGsrgb/Over-The-Sink-Roll-up-Dish-Drying-Rack-Stainless-Steel-Folding-Kitchen-Roll-up-Dish-Drainer-Drying-Rack-for-Kitchen-Sink.jpg,,,,active_or_listed,1.0,0.5,14,True,True
model-e8f3c32cbc68,foldable,computer mouse,2,,unknown,Ultra-Thin Folding Mouse 2.4G Arc Mouse 1000 DPI Universal ... - Amazon,ultra thin 2 4g arc 1000 dpi universal amazon,0.575,0.575,1,1,1,marketplace,0,1,0,https://www.amazon.ca/Ultra-Thin-Wireless-Universal-Portable-Receiver/dp/B09F9FCRZR,,,,,active_or_listed,1.0,0.75,9,True,True
model-092fd6e3e106,foldable,foldable laptop,2,hp,hp,HP OmniBook Ultra Flip 2-in-1 Laptop 14t-fh000 - HP® Store,omnibook ultra flip 2 in 1 14t fh000,0.573,0.573,1,1,1,known_official,1,0,0,https://www.hp.com/us-en/shop/pdp/hp-omnibook-ultra-flip-2-in-1-laptop-next-gen-ai-pc-14t-fh000-14-9e3s0av-1,,,,,active_or_listed,0.667,0.25,8,True,True
model-38187b9f3fb7,foldable,foldable laptop,2,hp,hp,"HP OmniBook X Flip 2-in-1 Laptop Next Gen AI 14t-fm000, 14""",omnibook x flip 2 in 1 next gen ai 14t fm000 14,0.573,0.573,1,1,1,known_official,1,0,0,https://www.hp.com/us-en/shop/pdp/hp-omnibook-x-flip-14-inch-2-in-1-laptop-next-gen-ai-pc-ak4z4av-1,,,,,active_or_listed,0.667,0.25,12,True,True
model-884212d347cb,modular,modular power station,1,anker,anker,All Products for Power Station - Anker US,all power station us,0.573,0.573,1,1,1,known_official,1,0,0,https://www.anker.com/collections/all-products-pps,,,,,active_or_listed,0.333,0.25,4,True,True
model-d8b928d21273,foldable,foldable laptop,2,hp,hp,"HP OmniBook X Flip 2-in-1 Laptop Next Gen AI 16t-as00, 16""",omnibook x flip 2 in 1 next gen ai 16t as00 16,0.573,0.573,1,1,1,known_official,1,0,0,https://www.hp.com/us-en/shop/pdp/hp-omnibook-x-flip-16-inch-2-in-1-laptop-next-gen-ai-pc-b88cwav-1,,,,,active_or_listed,0.667,0.25,12,True,True
model-ef98c0e4f956,foldable,foldable laptop,2,hp,hp,"HP OmniBook Ultra Flip Laptop 14-fh0047nr 14"", Touch screen ...",omnibook ultra flip 14 fh0047nr 14 touch screen,0.573,0.573,1,1,1,known_official,1,0,0,https://www.hp.com/us-en/shop/pdp/hp-omnibook-ultra-flip-14-fh0047nr,,,,,active_or_listed,0.667,0.25,8,True,True
model-8b33b97b673f,modular,modular closet system,1,containerstore,containerstore,Access to this page has been denied,access to this page has been denied,0.572,0.532,4,1,1,known_official,4,0,0,https://www.containerstore.com/s/elfa/best-selling-solutions/closet-solutions/Modular/123f,,,,,active_or_listed,0.667,0.25,7,True,True
model-f436472e5b90,collapsible,coffee cup,1,stojo,stojo,Stojo Design 101,design 101,0.572,0.572,2,1,1,known_official,2,0,0,https://stojo.co/blogs/stojo-stories/stojo-design-101,http://stojo.co/cdn/shop/files/Cover_Image_-_Stojo_574cd903-2193-456b-9785-54d0263fc29e.png?v=1711551919,,,,active_or_listed,0.667,0.25,2,True,True
model-00b780695ae0,modular,modular closet system,1,lowes,lowes,Wood Closet Systems for Organized Storage | Lowe's,wood systems organized lowe s,0.572,0.572,1,1,1,known_official,1,0,0,https://www.lowes.com/pl/closet-organization/wood-closet-organizers/wood-closet-systems/4294687709,,,,,active_or_listed,0.667,0.25,5,True,True
model-1bc96fc31c33,foldable,folding bicycle,1,ternbicycles,ternbicycles,Verge S8i | Tern Bicycles,verge s8i tern bicycles,0.572,0.572,1,1,1,known_official,1,0,0,https://www.ternbicycles.com/us/bikes/472/verge-s8i,https://www.ternbicycles.com/sites/default/files/styles/extra_large_rectangle_1x/public/images/bikes/unfolded/2020/07/tn-photo-verge-s8i-satin-space-grey-silver-unfold-web.jpg.webp?itok=LniVTPVk,,,,active_or_listed,0.667,0.25,4,True,True
model-250d9a0c8626,foldable,folding bicycle,1,brompton,brompton,Shop Brompton Folding Bikes - Free USA Delivery | Brompton Bicycle USA,bikes free usa delivery usa,0.572,0.572,1,1,1,known_official,1,0,0,https://us.brompton.com/c/bikes,https://dam.brompton.com/filestore/3/9/7/5_acb1484decae80f/5793pre_0ceefdaf6676481.jpg,,,,active_or_listed,0.667,0.25,5,True,True
model-25408f66ff9c,modular,modular sofa,1,lovesac,lovesac,Customizable Sectional Couches | Build a Couch | Lovesac,customizable couches build a,0.572,0.572,1,1,1,known_official,1,0,0,https://www.lovesac.com/sactionals/build,https://www.lovesac.com/default-meta-image.png?width=1200&format=pjpg&optimize=medium,,,,active_or_listed,0.667,0.25,4,True,True
model-2580d4257272,foldable,foldable laptop,2,asus,asus,Unfold-the-incredible-with-ASUS-Zenbook-17-Fold-OLED｜ASUS Singapore,unfold incredible zenbook 17 fold oled singapore,0.572,0.572,1,1,1,known_official,1,0,0,https://www.asus.com/sg/content/unfold-the-incredible-with-asus-zenbook-17-fold-oled/,,,,,active_or_listed,0.667,0.25,7,True,True
model-2cfe37ac4544,collapsible,coffee cup,1,stojo,stojo,Our Story,our story,0.572,0.572,1,1,1,known_official,1,0,0,https://stojo.co/pages/our-story,http://stojo.co/cdn/shop/files/Cover_Image_-_Stojo_574cd903-2193-456b-9785-54d0263fc29e.png?v=1711551919,,,,active_or_listed,0.667,0.25,2,True,True
model-35f63c52eb82,foldable,folding bicycle,1,ternbicycles,ternbicycles,Electric & Folding Bicycles | Tern Bicycles USA,electric bicycles tern bicycles usa,0.572,0.572,1,1,1,known_official,1,0,0,https://store.ternbicycles.com/,http://store.ternbicycles.com/cdn/shop/files/Tern_1200-628.jpg?v=1714593655,,,,active_or_listed,0.667,0.25,5,True,True
model-3b213b7dbf8a,modular,modular sofa,1,lovesac,lovesac,Learn About Lovesac Couches & Sectionals | Lovesac,learn about couches sectionals,0.572,0.572,1,1,1,known_official,1,0,0,https://www.lovesac.com/learn-about-sactionals,https://www.lovesac.com/media_1f02358940f7e6b67b2828921dafd84b857a93d91.jpg?width=1200&format=pjpg&optimize=medium,,,,active_or_listed,0.667,0.25,4,True,True
model-42aa03da5dfd,foldable,headphones,1,soundcore,soundcore,Best Foldable Headphones in 2026: Top 5 Picks,in 2026 top 5 picks,0.572,0.572,1,1,1,known_official,1,0,0,https://www.soundcore.com/blogs/headphones/best-foldable-headphones,,,,,active_or_listed,0.667,0.5,5,True,True
model-5815fbe087c4,collapsible,soft flask,1,hydrapak,hydrapak,"HydraPak | Performance Hydration Reservoirs, Soft Flasks & Bottles",performance hydration reservoirs soft flasks bottles,0.572,0.572,1,1,1,known_official,1,0,0,https://www.hydrapak.com/,http://www.hydrapak.com/cdn/shop/files/hp_image.png?v=1700089676,,,,active_or_listed,0.667,0.25,6,True,True
model-5ad735a0629d,modular,modular desk,2,upliftdesk,upliftdesk,UPLIFT Standing Desk | UPLIFT Desk,uplift standing uplift,0.572,0.572,1,1,1,known_official,1,0,0,https://www.upliftdesk.com/2-leg-standing-desk/,https://cdn11.bigcommerce.com/s-l85bzww3lo/images/stencil/1024w/products/890/34613/Copy_of_Final_CEO_V3_With_Models02064.jpg__97920.1769196706.jpg?v=890,,,,active_or_listed,0.667,0.25,3,True,True
model-60e18f053337,foldable,folding bicycle,1,montaguebikes,montaguebikes,Comfort Folding Bikes | Montague Bikes,comfort bikes montague bikes,0.572,0.572,1,1,1,known_official,1,0,0,https://www.montaguebikes.com/comfort-folding-bikes/,,,,,active_or_listed,0.667,0.25,4,True,True
model-64c44986b7e3,foldable,folding bicycle,1,ternbicycles,ternbicycles,What are Folding Bikes Good for? | Tern Bicycles,what are bikes good tern bicycles,0.572,0.572,1,1,1,known_official,1,0,0,https://www.ternbicycles.com/en/explore/choosing-bike/folding-bike-right-you-benefits-and-key-considerations,https://www.ternbicycles.com/sites/default/files/styles/extra_large_rectangle_1x/public/2026-03/TN-explore-getafoldingbike-1600x900.jpg.webp?itok=tXYf2tO1,,,,active_or_listed,0.667,0.25,6,True,True
model-7a849b626498,foldable,headphones,1,soundcore,soundcore,Discover 2024's Best Foldable Headphones for Quality Sound and Compact Storage,discover 2024 s quality sound,0.572,0.572,1,1,1,known_official,1,0,0,https://www.soundcore.com/au/blogs/headphones/best-foldable-headphones,,,,,active_or_listed,0.667,0.25,5,True,True
model-92fcf5880710,foldable,bluetooth keyboard,1,,aluratek,Portable Ultra Slim Tri-Fold Bluetooth Keyboard - Aluratek,ultra slim tri fold bluetooth,0.572,0.572,1,1,1,general_web,0,0,0,https://aluratek.com/products/portable-ultra-slim-tri-fold-bluetooth-keyboard?srsltid=AfmBOoq9rTa8YYEGi_fTRGSkI99RIMJiIhfG3AGZKwoeyHncnxZTHyKF,,,,,active_or_listed,0.667,0.75,5,True,True
model-b13d5db24a38,foldable,foldable laptop,2,asus,asus,Unfold the Incredible With ASUS Zenbook 17 Fold OLED | ASUS Global,unfold incredible zenbook 17 fold oled global,0.572,0.572,1,1,1,known_official,1,0,0,https://www.asus.com/content/unfold-the-incredible-with-asus-zenbook-17-fold-oled/,https://www.asus.com/media/Odin/Websites/global/Tab/20220825093218.jpg,,,,active_or_listed,0.667,0.25,7,True,True
model-b1c6342383bb,foldable,folding bicycle,1,ternbicycles,ternbicycles,Tern Bicycles,tern bicycles,0.572,0.572,1,1,1,known_official,1,0,0,https://www.ternbicycles.com/en,,,,,active_or_listed,0.667,0.25,2,True,True
model-c2e055166225,collapsible,soft flask,1,salomon,salomon,Flasks & Reservoirs - SALOMON,flasks reservoirs,0.572,0.572,1,1,1,known_official,1,0,0,https://www.salomon.com/en-us/c/collection/salomon-bags-packs/flasks,,,,,active_or_listed,0.667,0.5,2,True,True
model-c59e99068395,modular,modular backpack,2,boundarysupply,boundarysupply,The best xpac backpacks on the planet. | Boundary Supply,xpac backpacks on planet boundary supply,0.572,0.572,1,1,1,known_official,1,0,0,https://www.boundarysupply.com/,http://www.boundarysupply.com/cdn/shop/files/BOUNDARY_LOGO_SIDE_WHITE.png?v=1743104328,,,,active_or_listed,1.0,0.25,6,True,True
model-c8891f350959,foldable,folding bicycle,1,dahon,dahon,Folding Bikes | The Official Dahon® Online Shop,bikes online,0.572,0.572,1,1,1,known_official,1,0,0,https://uk.dahon.com/,http://uk.dahon.com/cdn/shop/files/f380894c-8be7-4745-8430-3856ac80b9f0.webp?v=1767151768,,,,active_or_listed,0.667,0.25,2,True,True
model-cbe44cb6cb3f,foldable,foldable laptop,2,lenovo,lenovo,"ThinkPad X1 Fold | Foldable PC, OLED Laptop | Lenovo US",thinkpad x1 fold pc oled us,0.572,0.572,1,1,1,known_official,1,0,0,https://www.lenovo.com/us/en/thinkpad-x1-fold/,,,,,active_or_listed,0.667,0.25,6,True,True
model-d7cd789cbd57,modular,modular desk,2,ikea,ikea,TROTTEN System - Affordable Modular Office Furniture,trotten affordable office,0.572,0.572,1,1,1,known_official,1,0,0,https://www.ikea.com/us/en/cat/trotten-system-55989/,https://www.ikea.com/global/assets/range-categorisation/images/trotten-system-55989.jpeg,,,,active_or_listed,0.667,0.25,3,True,True
model-df74e04b6c18,modular,modular shelving,1,ikea,ikea,Cube Storage & Shelves - Cube Organizers,cube shelves cube organizers,0.572,0.572,1,1,1,known_official,1,0,0,https://www.ikea.com/us/en/cat/cube-storage-55012/,https://www.ikea.com/global/assets/range-categorisation/images/cube-storage-55012.jpeg,,,,active_or_listed,1.0,0.25,4,True,True
model-12459add2349,rollable,dish drying rack,1,,unknown,Amazon.com - Ahyuan Roll up Dish Drying Rack Over The Sink...,amazon com ahyuan up dish drying rack over sink,0.565,0.565,2,1,1,marketplace,0,2,0,https://www.amazon.com/DDMY-Drainer-Stainless-Multipurpose-Collapsible/dp/B0CWLHCY23,,,,,active_or_listed,1.0,0.25,9,True,True
model-69d0baeea82a,foldable,folding e-bike,1,radpowerbikes,radpowerbikes,RadExpand™ 5 Plus Electric Folding Bike - Rad Power Bikes,radexpand 5 electric rad power bikes,0.565,0.565,2,1,1,known_official,2,0,0,https://www.radpowerbikes.com/products/radexpand-electric-folding-bike?ir_campaignid=25591&ir_adid=2048205&ir_partnerid=3006986&irgwc=1,,,,,active_or_listed,0.25,0.25,7,True,True
model-118e08fc37bd,origami,origami robot kit,3,,unknown,PIPEROID Cannon Bull - Japanese 3D Paper Puzzle DIY Robot kit ...,piperoid cannon bull japanese 3d paper puzzle diy robot,0.565,0.565,1,1,1,marketplace,0,1,0,https://www.amazon.com/PIPEROID-Cannon-paper-craft-package/dp/B001RD8FLA,,,,,active_or_listed,1.0,0.5,9,True,True
model-12dfce85f792,rollable,piano keyboard,2,,unknown,Roll Up Piano 49 Keys Portable Electronic Piano for Beginners ...,up piano 49 keys electronic piano beginners,0.565,0.565,1,1,1,marketplace,0,1,0,https://www.amazon.com/Electronic-Beginners-Educational-Recording-49keys/dp/B0D7F6FB63,,,,,active_or_listed,1.0,0.25,7,True,True
model-22503929134e,collapsible,bowl,1,,unknown,Amazon.com: ME.FAN Silicone Collapsible Bowls - Amazon.com,amazon com me fan silicone bowls amazon com,0.565,0.565,1,1,1,marketplace,0,1,0,https://www.amazon.com/ME-FAN-Silicone-Collapsible-Bowls-Expandable/dp/B07G73K4MN,,,,,active_or_listed,1.0,0.25,8,True,True
model-2b21f7f0f268,rollable,piano keyboard,2,,unknown,"Amazon.com: KONIX 88 Keys Roll Up Piano, Upgraded Portable ...",amazon com konix 88 keys up piano upgraded,0.565,0.565,1,1,1,marketplace,0,1,0,https://www.amazon.com/KONIX-Rechargeable-Bluetooth-Headphone-Rhythms-As/dp/B0BFWPLT38,,,,,active_or_listed,1.0,0.25,8,True,True
model-2e6007855938,collapsible,cup,1,,unknown,Plastic Collapsible Cups | eBay,plastic cups ebay,0.565,0.565,1,1,1,marketplace,0,1,0,https://www.ebay.com/shop/plastic-collapsible-cups?_nkw=plastic+collapsible+cups,https://i.ebayimg.com/images/g/lQIAAOSwN5hnrJxE/s-l2400.jpg,,,,active_or_listed,1.0,0.25,3,True,True
model-2fda11e49058,foldable,treadmill,1,,unknown,Amazon.com : Sunny Health & Fitness Manual Walking Treadmill...,amazon com sunny health fitness manual walking,0.565,0.565,1,1,1,marketplace,0,1,0,https://www.amazon.com/Sunny-Health-Fitness-SF-T1407M-Treadmill/dp/B00QIM5CMK,,,,,active_or_listed,1.0,0.5,7,True,True
model-333cf9b9248b,collapsible,cooler,1,,unknown,"Amazon.com : Bongo Portable Cooler & Seat, (Black) : Blue Pet Food...",amazon com bongo cooler seat black blue pet food,0.565,0.565,1,1,1,marketplace,0,1,0,https://www.amazon.com/ONIVA-Picnic-Insulated-Collapsible-Cooler/dp/B0096ICAQO,,,,,active_or_listed,1.0,0.25,9,True,True
model-3347ed8c4cee,collapsible,cooler,1,,unknown,Misopily - 60 qt. Collapsible Soft-Side Cooler Bag Leakproof Design for ...,misopily 60 qt soft side cooler bag leakproof design,0.565,0.565,1,1,1,marketplace,0,1,0,https://www.homedepot.com/p/Misopily-60-qt-Collapsible-Soft-Side-Cooler-Bag-Leakproof-Design-for-Camping-Travel-Fishing-Grocery-Shopping-A411PH00528B089/335750549,,,,,active_or_listed,1.0,0.25,9,True,True
